Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,629.7,-6.21,-0.98
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Hydro,%,0.37,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Other Fossil,%,252.98,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Solar,%,1.32,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Hydro,ktCO2,0.37,0.1,37.04
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Other Fossil,ktCO2,252.98,20.24,8.7
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Solar,ktCO2,1.32,0.15,12.82
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,Total,Total emissions,ktCO2,254.67,20.49,8.75
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Aggregate fuel,Clean,MW,9923.92,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Aggregate fuel,Fossil,MW,16525.34,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Aggregate fuel,Gas and Other Fossil,MW,4935.34,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2272.45,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Aggregate fuel,Renewables,MW,9923.92,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Aggregate fuel,Wind and Solar,MW,7651.47,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Bioenergy,MW,500.34,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Coal,MW,11590.0,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Gas,MW,4898.54,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Hydro,MW,1772.11,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Nuclear,MW,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Other Fossil,MW,36.8,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Other Renewables,MW,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Solar,MW,3559.02,,
India,IND,Andhra Pradesh,AP,state,2019,Capacity,Fuel,Wind,MW,4092.45,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Clean,%,22.03,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Fossil,%,77.97,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,3.91,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.45,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Renewables,%,22.03,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,17.58,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,16857.62,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,59670.02,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,2995.04,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,3402.24,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,16857.62,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,13455.38,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Bioenergy,%,0.34,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Coal,%,74.06,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Gas,%,3.91,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Hydro,%,4.1,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Renewables,%,0.01,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Solar,%,7.24,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Wind,%,10.34,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Bioenergy,GWh,260.99,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Coal,GWh,56674.98,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Gas,GWh,2995.04,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Hydro,GWh,3133.97,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Renewables,GWh,7.28,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Solar,GWh,5544.21,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Wind,GWh,7911.17,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Total,Total Generation,GWh,76527.64,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Clean,%,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,47941.05,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,135.53,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,353.14,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,47941.05,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,135.53,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,353.14,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,632.84,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Bioenergy,%,60.03,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Coal,%,46473.48,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Gas,%,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Hydro,%,75.22,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Renewables,%,0.28,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Solar,%,266.12,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Wind,%,87.02,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,60.03,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Coal,ktCO2,46473.48,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Gas,ktCO2,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,75.22,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.28,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Solar,ktCO2,266.12,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Wind,ktCO2,87.02,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Total,Total emissions,ktCO2,48429.72,,
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Aggregate fuel,Clean,MW,10215.56,291.64,2.94
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Aggregate fuel,Fossil,MW,16525.34,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,4935.34,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2278.94,6.49,0.29
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Aggregate fuel,Renewables,MW,10215.56,291.64,2.94
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Aggregate fuel,Wind and Solar,MW,7936.62,285.15,3.73
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Bioenergy,MW,506.83,6.49,1.3
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Coal,MW,11590.0,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Gas,MW,4898.54,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Hydro,MW,1772.11,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Other Fossil,MW,36.8,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Solar,MW,3844.17,285.15,8.01
India,IND,Andhra Pradesh,AP,state,2020,Capacity,Fuel,Wind,MW,4092.45,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Clean,%,25.99,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Fossil,%,74.01,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,5.41,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,5.93,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Renewables,%,25.99,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,20.06,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,16775.06,-82.56,-0.49
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,47785.31,-11884.71,-19.92
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,3494.37,499.33,16.67
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,3826.91,424.67,12.48
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,16775.06,-82.56,-0.49
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,12948.15,-507.23,-3.77
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Bioenergy,%,0.31,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Coal,%,68.6,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Gas,%,5.41,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Hydro,%,5.56,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Renewables,%,0.06,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Solar,%,10.17,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Wind,%,9.89,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Bioenergy,GWh,200.57,-60.42,-23.15
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Coal,GWh,44290.94,-12384.04,-21.85
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Gas,GWh,3494.37,499.33,16.67
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Hydro,GWh,3588.07,454.1,14.49
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Renewables,GWh,38.27,30.99,425.69
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Solar,GWh,6566.31,1022.1,18.44
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Wind,GWh,6381.84,-1529.33,-19.33
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Total,Total Generation,GWh,64560.37,-11967.27,-15.64
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Clean,%,519.07,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,38030.81,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1712.24,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,133.69,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,519.07,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,385.38,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,519.07,30.4,6.22
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,38030.81,-9910.24,-20.67
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,1712.24,244.67,16.67
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,133.69,-1.84,-1.36
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,519.07,30.4,6.22
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,385.38,32.24,9.13
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,597.11,-35.73,-5.65
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Bioenergy,%,46.13,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Coal,%,36318.57,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Gas,%,1712.24,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Hydro,%,86.11,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Other Renewables,%,1.45,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Solar,%,315.18,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Wind,%,70.2,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,46.13,-13.9,-23.16
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Coal,ktCO2,36318.57,-10154.91,-21.85
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Gas,ktCO2,1712.24,244.67,16.67
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Hydro,ktCO2,86.11,10.89,14.48
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,1.45,1.17,417.86
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Solar,ktCO2,315.18,49.06,18.44
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Fuel,Wind,ktCO2,70.2,-16.82,-19.33
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Total,Total emissions,ktCO2,38549.88,-9879.84,-20.4
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Aggregate fuel,Clean,MW,10803.38,587.82,5.75
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Aggregate fuel,Fossil,MW,16525.34,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,4935.34,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2323.15,44.21,1.94
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Aggregate fuel,Renewables,MW,10803.38,587.82,5.75
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Aggregate fuel,Wind and Solar,MW,8480.23,543.61,6.85
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Bioenergy,MW,551.04,44.21,8.72
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Coal,MW,11590.0,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Gas,MW,4898.54,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Hydro,MW,1772.11,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Other Fossil,MW,36.8,0.0,0.0
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Solar,MW,4383.58,539.41,14.03
India,IND,Andhra Pradesh,AP,state,2021,Capacity,Fuel,Wind,MW,4096.65,4.2,0.1
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Clean,%,25.12,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Fossil,%,74.87,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,3.25,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,5.2,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Renewables,%,25.12,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,19.92,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,18930.65,2155.59,12.85
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,56409.16,8623.85,18.05
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,2450.25,-1044.12,-29.88
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,3922.2,95.29,2.49
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,18930.65,2155.59,12.85
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,15008.45,2060.3,15.91
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Bioenergy,%,0.24,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Coal,%,71.62,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Gas,%,3.25,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Hydro,%,4.82,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Renewables,%,0.14,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Solar,%,10.31,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Wind,%,9.61,,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Bioenergy,GWh,183.93,-16.64,-8.3
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Coal,GWh,53958.91,9667.97,21.83
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Gas,GWh,2450.25,-1044.12,-29.88
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Hydro,GWh,3630.57,42.5,1.18
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Renewables,GWh,107.7,69.43,181.42
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Solar,GWh,7764.92,1198.61,18.25
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Wind,GWh,7243.53,861.69,13.5
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Total,Total Generation,GWh,75339.81,10779.44,16.7
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Clean,%,585.92,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,45446.93,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1200.62,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,133.52,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,585.92,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,452.4,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,585.92,66.85,12.88
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,45446.93,7416.12,19.5
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,1200.62,-511.62,-29.88
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,133.52,-0.17,-0.13
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,585.92,66.85,12.88
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,452.4,67.02,17.39
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,611.0,13.89,2.33
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Bioenergy,%,42.3,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Coal,%,44246.31,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Gas,%,1200.62,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Hydro,%,87.13,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Other Renewables,%,4.09,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Solar,%,372.72,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Wind,%,79.68,,
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,42.3,-3.83,-8.3
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Coal,ktCO2,44246.31,7927.74,21.83
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Gas,ktCO2,1200.62,-511.62,-29.88
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,87.13,1.02,1.18
India,IND,Andhra Pradesh,AP,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
